@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1076,'2020/01/08 00:29:39:547',24,366.058014,83.921844,270.260498,365.837646,?,?,?,?
1077,'2020/01/08 00:29:39:607',24,366.123169,83.895309,270.138489,365.839966,?,?,?,?
1078,'2020/01/08 00:29:39:697',24,366.182007,83.714989,270.068542,365.823822,?,?,?,?
1079,'2020/01/08 00:29:39:747',24,366.227448,83.821083,270.103607,365.528412,?,?,?,?
1080,'2020/01/08 00:29:39:798',24,366.356415,84.060532,270.136566,364.941803,?,?,?,?
1081,'2020/01/08 00:29:39:852',24,366.497742,84.471596,270.164856,364.255737,?,?,?,?
1082,'2020/01/08 00:29:39:947',24,366.539825,84.695518,270.176483,363.9328,?,?,?,?
1083,'2020/01/08 00:29:39:998',24,366.412506,85.079704,270.234161,363.706879,?,?,?,?
1084,'2020/01/08 00:29:40:047',24,366.643616,84.930046,269.85611,364.214722,?,?,?,?
1085,'2020/01/08 00:29:40:113',24,366.686615,84.988785,269.694763,364.361328,?,?,?,?
1086,'2020/01/08 00:29:40:197',24,366.729584,85.047523,269.533447,364.507935,?,?,?,?
1087,'2020/01/08 00:29:40:247',24,366.748138,85.132721,269.393127,364.883362,?,?,?,?
1088,'2020/01/08 00:29:40:298',24,366.823547,85.10405,269.209717,364.974792,?,?,?,?
1089,'2020/01/08 00:29:40:362',24,366.805084,84.975243,269.020935,365.435059,?,?,?,?
1090,'2020/01/08 00:29:40:448',24,366.786621,84.846428,268.832184,365.895355,?,?,?,?
1091,'2020/01/08 00:29:40:497',24,366.683563,84.853287,268.773315,366.002716,?,?,?,?
1092,'2020/01/08 00:29:40:552',24,366.660492,84.572723,268.534851,366.557587,?,?,?,?
1093,'2020/01/08 00:29:40:647',24,366.585632,84.427605,268.356293,366.939056,?,?,?,?
1094,'2020/01/08 00:29:40:697',24,366.510803,84.282486,268.177704,367.320557,?,?,?,?
1095,'2020/01/08 00:29:40:747',24,366.591827,83.918671,268.017548,367.691772,?,?,?,?
1096,'2020/01/08 00:29:40:797',24,366.542969,83.957123,268.136871,367.410461,?,?,?,?
1097,'2020/01/08 00:29:40:897',24,366.447418,84.009445,268.183136,367.102783,?,?,?,?
1098,'2020/01/08 00:29:40:947',24,366.380035,84.137245,268.186798,366.737823,?,?,?,?
1099,'2020/01/08 00:29:40:997',24,366.655151,83.974648,267.805084,366.812439,?,?,?,?
1100,'2020/01/08 00:29:41:063',24,366.919617,83.624474,267.397797,367.259521,?,?,?,?
1101,'2020/01/08 00:29:41:147',24,367.088806,83.17942,267.081207,367.596405,?,?,?,?
1102,'2020/01/08 00:29:41:197',24,367.182007,82.679131,266.815826,368.202179,?,?,?,?
1103,'2020/01/08 00:29:41:256',24,367.327179,82.16243,266.516541,368.82373,?,?,?,?
1104,'2020/01/08 00:29:41:347',24,367.264893,82.130981,266.52475,368.691498,?,?,?,?
1105,'2020/01/08 00:29:41:397',24,367.300415,82.005486,266.457428,368.802063,?,?,?,?
1106,'2020/01/08 00:29:41:448',24,367.401245,81.770058,266.308655,369.142365,?,?,?,?
1107,'2020/01/08 00:29:41:507',24,367.355194,81.835381,266.316498,369.176697,?,?,?,?
1108,'2020/01/08 00:29:41:597',24,367.202423,81.682236,266.565186,369.282898,?,?,?,?
1109,'2020/01/08 00:29:41:647',24,367.270416,81.533142,266.566223,368.735687,?,?,?,?
1110,'2020/01/08 00:29:41:707',24,367.539459,81.392937,266.434814,368.383698,?,?,?,?
1111,'2020/01/08 00:30:52:994',25,347.702362,64.614212,286.113098,377.589722,?,?,?,?
1112,'2020/01/08 00:30:53:044',25,347.852936,64.935249,286.045959,377.37973,?,?,?,?
1113,'2020/01/08 00:30:53:107',25,347.941864,64.723305,285.983978,377.680786,?,?,?,?
1114,'2020/01/08 00:30:53:194',25,348.005402,64.494759,285.919708,377.894318,?,?,?,?
1115,'2020/01/08 00:30:53:244',25,348.009979,64.687569,286.001282,377.642517,?,?,?,?
1116,'2020/01/08 00:30:53:302',25,347.974579,64.853584,286.113281,377.318817,?,?,?,?
1117,'2020/01/08 00:30:53:394',25,347.986023,64.746567,286.108124,377.504272,?,?,?,?
1118,'2020/01/08 00:30:53:444',25,347.919159,64.500824,286.146057,377.75116,?,?,?,?
1119,'2020/01/08 00:30:53:506',25,347.860199,64.301445,286.182068,377.974976,?,?,?,?
1120,'2020/01/08 00:30:53:594',25,347.70459,64.111847,286.279724,378.204468,?,?,?,?
1121,'2020/01/08 00:30:53:644',25,347.7742,63.884697,286.224701,378.477814,?,?,?,?
1122,'2020/01/08 00:30:53:701',25,347.751526,63.96452,286.280792,378.351471,?,?,?,?
1123,'2020/01/08 00:30:53:794',25,347.697174,63.925606,286.40094,378.248627,?,?,?,?
1124,'2020/01/08 00:30:53:844',25,347.706665,63.712261,286.378082,378.376862,?,?,?,?
1125,'2020/01/08 00:30:53:894',25,347.627808,63.68034,286.464172,378.284515,?,?,?,?
1126,'2020/01/08 00:30:53:960',25,347.467438,63.639709,286.551636,378.293671,?,?,?,?
1127,'2020/01/08 00:30:54:044',25,347.27356,63.433041,286.715912,378.491394,?,?,?,?
1128,'2020/01/08 00:30:54:094',25,347.327026,63.274426,286.752502,378.787476,?,?,?,?
1129,'2020/01/08 00:30:54:154',25,347.395905,63.163273,286.759491,379.022644,?,?,?,?
1130,'2020/01/08 00:30:54:244',25,347.236206,63.059006,286.916443,379.117828,?,?,?,?
1131,'2020/01/08 00:30:54:294',25,347.220001,62.913002,286.904572,379.434692,?,?,?,?
1132,'2020/01/08 00:30:54:350',25,347.154083,62.438915,286.930237,379.942017,?,?,?,?
1133,'2020/01/08 00:30:54:409',25,347.181274,62.382484,286.901978,380.061737,?,?,?,?
1134,'2020/01/08 00:30:54:494',25,347.268982,62.254913,286.788696,380.335846,?,?,?,?
1135,'2020/01/08 00:30:54:544',25,347.206879,62.085548,286.828247,380.664459,?,?,?,?
1136,'2020/01/08 00:30:54:601',25,347.282257,62.046303,286.775604,380.826324,?,?,?,?
1137,'2020/01/08 00:30:54:694',25,347.361481,62.003609,286.772858,380.908997,?,?,?,?
1138,'2020/01/08 00:30:54:744',25,347.424225,62.026836,286.805115,381.01001,?,?,?,?
1139,'2020/01/08 00:30:54:798',25,347.553284,62.128357,286.816132,381.043121,?,?,?,?
1140,'2020/01/08 00:30:54:850',25,347.638458,62.293568,286.838989,381.136505,?,?,?,?
1141,'2020/01/08 00:30:54:944',25,347.703552,62.465023,286.904938,381.161041,?,?,?,?
1142,'2020/01/08 00:30:54:994',25,347.757233,62.462013,286.954132,381.389191,?,?,?,?
1143,'2020/01/08 00:30:55:044',25,347.82605,62.497993,286.913208,381.480316,?,?,?,?
1144,'2020/01/08 00:30:55:105',25,347.853668,62.563766,286.93808,381.576111,?,?,?,?
1145,'2020/01/08 00:30:55:160',25,347.965179,62.601837,286.82959,381.658173,?,?,?,?
1146,'2020/01/08 00:30:55:244',25,348.158173,62.648617,286.719666,381.638702,?,?,?,?
1147,'2020/01/08 00:30:55:294',25,348.314575,62.446598,286.599579,381.921661,?,?,?,?
1148,'2020/01/08 00:30:55:349',25,348.263672,62.281937,286.636444,382.098846,?,?,?,?
1149,'2020/01/08 00:30:55:444',25,348.170349,62.061207,286.687988,382.336243,?,?,?,?
1150,'2020/01/08 00:30:55:494',25,348.188477,61.832474,286.634827,382.676575,?,?,?,?
1151,'2020/01/08 00:30:55:551',25,348.053497,61.642632,286.764191,382.708282,?,?,?,?
1152,'2020/01/08 00:30:55:644',25,347.937592,61.609882,286.871643,382.654724,?,?,?,?
1153,'2020/01/08 00:30:55:694',25,347.915344,61.678978,286.908997,382.495239,?,?,?,?
1154,'2020/01/08 00:30:55:751',25,347.783875,61.775162,287.069061,382.336151,?,?,?,?
1155,'2020/01/08 00:30:55:844',25,347.802216,61.913136,287.076294,382.122589,?,?,?,?
1156,'2020/01/08 00:31:14:594',26,353.374359,123.327614,213.724655,268.126526,?,?,?,?
1157,'2020/01/08 00:31:14:646',26,353.623535,123.46373,213.41716,268.097717,?,?,?,?
1158,'2020/01/08 00:31:14:703',26,353.684326,123.47789,213.355484,268.326019,?,?,?,?
1159,'2020/01/08 00:31:14:794',26,353.70282,123.553658,213.292297,268.366028,?,?,?,?
1160,'2020/01/08 00:31:14:844',26,353.631073,123.981293,213.370697,268.178406,?,?,?,?
1161,'2020/01/08 00:31:14:897',26,353.629578,124.569183,213.357727,267.80072,?,?,?,?
1162,'2020/01/08 00:31:14:951',26,354.775818,125.206985,212.41394,266.807068,?,?,?,?
1163,'2020/01/08 00:31:15:043',26,354.606537,125.169456,212.566742,266.871307,?,?,?,?
1164,'2020/01/08 00:31:15:094',26,354.442871,125.30526,212.681503,266.813507,?,?,?,?
1165,'2020/01/08 00:31:15:144',26,354.282867,125.446968,212.788147,266.863922,?,?,?,?
1166,'2020/01/08 00:31:15:201',26,354.019714,125.476433,213.00528,267.034149,?,?,?,?
1167,'2020/01/08 00:31:15:294',26,353.229004,124.820877,213.465424,268.140564,?,?,?,?
1168,'2020/01/08 00:31:15:344',26,353.154144,124.622246,213.512848,268.404999,?,?,?,?
1169,'2020/01/08 00:31:15:393',26,353.079254,124.423615,213.560272,268.669403,?,?,?,?
1170,'2020/01/08 00:31:15:456',26,352.988678,124.434258,213.625504,268.836243,?,?,?,?
1171,'2020/01/08 00:31:15:543',26,353.974091,124.638664,212.840668,268.181335,?,?,?,?
1172,'2020/01/08 00:31:15:593',26,353.875671,124.584953,212.876495,268.293579,?,?,?,?
1173,'2020/01/08 00:31:15:649',26,353.777222,124.531242,212.912308,268.405823,?,?,?,?
1174,'2020/01/08 00:31:15:744',26,354.717346,124.957962,212.231583,267.585999,?,?,?,?
1175,'2020/01/08 00:31:15:794',26,355.710876,125.420845,211.439301,266.780853,?,?,?,?
1176,'2020/01/08 00:31:15:843',26,355.614532,125.404892,211.530716,266.792786,?,?,?,?
1177,'2020/01/08 00:31:15:899',26,355.518188,125.388931,211.622131,266.804688,?,?,?,?
1178,'2020/01/08 00:31:15:993',26,355.320923,125.398071,211.811447,266.784119,?,?,?,?
1179,'2020/01/08 00:31:16:043',26,355.292603,125.472511,211.858292,266.704468,?,?,?,?
1180,'2020/01/08 00:31:16:093',26,356.657593,125.499619,210.676453,266.195282,?,?,?,?
1181,'2020/01/08 00:31:16:150',26,356.613922,125.126839,210.664566,266.591553,?,?,?,?
1182,'2020/01/08 00:31:16:243',26,355.512146,124.482162,211.451965,267.64151,?,?,?,?
1183,'2020/01/08 00:31:16:293',26,355.84314,124.497185,211.006073,267.634247,?,?,?,?
1184,'2020/01/08 00:31:16:343',26,356.037384,124.604736,210.766571,267.706879,?,?,?,?
1185,'2020/01/08 00:31:16:407',26,356.167145,124.531364,210.605804,267.702209,?,?,?,?
1186,'2020/01/08 00:31:16:493',26,356.345215,124.597366,210.412781,267.560852,?,?,?,?
1187,'2020/01/08 00:31:16:545',26,356.518188,124.492455,210.282288,267.436493,?,?,?,?
1188,'2020/01/08 00:31:16:593',26,357.882324,124.748024,209.133698,266.564056,?,?,?,?
1189,'2020/01/08 00:31:16:650',26,359.063477,124.524734,208.173462,266.186859,?,?,?,?
1190,'2020/01/08 00:31:16:743',26,360.220093,124.339287,207.255936,265.749603,?,?,?,?
1191,'2020/01/08 00:31:16:793',26,360.341431,124.117416,207.160965,265.929535,?,?,?,?
1192,'2020/01/08 00:31:16:843',26,361.643463,124.383362,206.113983,265.237122,?,?,?,?
1193,'2020/01/08 00:31:16:902',26,362.695313,124.936569,205.316254,264.335175,?,?,?,?
1194,'2020/01/08 00:31:16:993',26,362.790375,124.630844,205.191422,264.666534,?,?,?,?
1195,'2020/01/08 00:31:17:043',26,362.769897,124.482468,205.193939,264.932526,?,?,?,?
1196,'2020/01/08 00:31:17:093',26,364.139191,125.04039,204.00145,263.830811,?,?,?,?
1197,'2020/01/08 00:31:17:193',26,365.5047,125.543716,202.761536,262.704437,?,?,?,?
1198,'2020/01/08 00:31:17:243',26,366.848846,126.331772,201.580627,261.334229,?,?,?,?
1199,'2020/01/08 00:31:17:294',26,368.168213,127.133583,200.495834,260.125549,?,?,?,?
1200,'2020/01/08 00:31:17:350',26,367.952271,127.559395,200.715225,259.627869,?,?,?,?
1201,'2020/01/08 00:31:17:443',26,369.044464,128.654388,199.902344,258.044312,?,?,?,?
1202,'2020/01/08 00:31:17:493',26,370.136627,129.74939,199.089447,256.460724,?,?,?,?
1203,'2020/01/08 00:31:17:543',26,369.995728,129.808975,199.269745,256.325684,?,?,?,?
1204,'2020/01/08 00:31:17:593',26,369.991486,129.648422,199.335602,256.121063,?,?,?,?
1205,'2020/01/08 00:31:17:652',26,371.079254,129.768372,198.485489,255.52504,?,?,?,?
1206,'2020/01/08 00:31:17:743',26,372.167023,129.888336,197.635376,254.929001,?,?,?,?
1207,'2020/01/08 00:31:17:793',26,373.196899,130.128189,196.730377,254.309021,?,?,?,?
1208,'2020/01/08 00:31:17:843',26,371.89801,129.583099,197.678528,255.267319,?,?,?,?
1209,'2020/01/08 00:31:17:903',26,370.824158,129.469193,198.443634,255.776718,?,?,?,?
1210,'2020/01/08 00:31:17:993',26,369.750305,129.355286,199.20874,256.286133,?,?,?,?
1211,'2020/01/08 00:31:18:043',26,368.608582,129.234116,200.082535,256.998871,?,?,?,?
1212,'2020/01/08 00:31:18:096',26,368.429749,129.645508,200.247742,256.663391,?,?,?,?
1213,'2020/01/08 00:31:18:154',26,368.452209,129.762527,200.21608,256.504211,?,?,?,?
1214,'2020/01/08 00:33:52:037',27,313.916656,87.35997,293.414581,373.659119,?,?,?,?
1215,'2020/01/08 00:33:52:087',27,313.861847,86.91288,294.306915,374.510651,?,?,?,?
1216,'2020/01/08 00:33:52:137',27,313.867554,86.52832,295.203613,375.438049,?,?,?,?
1217,'2020/01/08 00:33:52:194',27,313.9888,85.9245,295.071472,375.901642,?,?,?,?
1218,'2020/01/08 00:33:52:287',27,314.032349,85.709221,294.990509,375.987091,?,?,?,?
1219,'2020/01/08 00:33:52:337',27,314.059509,85.603943,294.951508,375.876038,?,?,?,?
1220,'2020/01/08 00:33:52:387',27,314.325409,76.234955,304.968506,390.424103,?,?,?,?
1221,'2020/01/08 00:33:52:448',27,314.224304,75.767227,305.821686,391.527557,?,?,?,?
1222,'2020/01/08 00:33:52:537',27,314.123169,75.299507,306.674866,392.630981,?,?,?,?
1223,'2020/01/08 00:33:52:587',27,313.988739,75.161652,307.529541,393.366638,?,?,?,?
1224,'2020/01/08 00:33:52:637',27,313.903992,75.21283,308.422943,393.849274,?,?,?,?
1225,'2020/01/08 00:33:52:696',27,313.775513,75.05172,309.288971,394.795532,?,?,?,?
1226,'2020/01/08 00:33:52:787',27,313.647034,74.890602,310.154968,395.741821,?,?,?,?
1227,'2020/01/08 00:33:52:838',27,313.548218,74.333191,311.071472,396.74353,?,?,?,?
1228,'2020/01/08 00:33:52:887',27,313.417267,73.997414,311.159454,396.805084,?,?,?,?
1229,'2020/01/08 00:33:52:938',27,313.456085,73.869896,311.942566,397.35611,?,?,?,?
1230,'2020/01/08 00:33:53:037',27,313.484619,73.738266,311.942688,397.039703,?,?,?,?
1231,'2020/01/08 00:33:53:087',27,313.636749,73.698532,311.842712,396.781799,?,?,?,?
1232,'2020/01/08 00:33:53:137',27,313.672241,73.537971,311.838043,396.777802,?,?,?,?
1233,'2020/01/08 00:33:53:197',27,313.658264,73.481956,311.796173,396.747803,?,?,?,?
1234,'2020/01/08 00:33:53:287',27,313.653137,73.499779,311.81781,396.665802,?,?,?,?
1235,'2020/01/08 00:33:53:337',27,313.618561,73.205139,311.782715,396.883209,?,?,?,?
1236,'2020/01/08 00:33:53:388',27,313.49762,72.892723,311.788055,397.353455,?,?,?,?
1237,'2020/01/08 00:33:53:448',27,313.185669,72.525475,312.915802,398.358856,?,?,?,?
1238,'2020/01/08 00:33:53:537',27,312.841187,72.086159,314.071014,399.329437,?,?,?,?
1239,'2020/01/08 00:33:53:587',27,312.596252,71.856407,315.082184,400.276764,?,?,?,?
1240,'2020/01/08 00:33:53:640',27,312.521881,71.72245,315.131989,400.393463,?,?,?,?
1241,'2020/01/08 00:33:53:701',27,312.527527,71.843086,315.141022,400.195496,?,?,?,?
1242,'2020/01/08 00:33:53:787',27,312.552399,71.983551,315.111176,400.070099,?,?,?,?
1243,'2020/01/08 00:33:53:837',27,312.57309,72.038643,315.125275,400.073395,?,?,?,?
1244,'2020/01/08 00:33:53:892',27,312.64093,71.872429,315.110168,400.170563,?,?,?,?
1245,'2020/01/08 00:33:53:987',27,312.817474,71.758911,315.000427,400.170105,?,?,?,?
1246,'2020/01/08 00:33:54:037',27,312.922211,71.839302,314.907501,399.934082,?,?,?,?
1247,'2020/01/08 00:33:54:087',27,313.052185,72.254471,314.757904,399.726563,?,?,?,?
1248,'2020/01/08 00:33:54:149',27,313.338043,72.371048,314.547485,399.727234,?,?,?,?
1249,'2020/01/08 00:33:54:237',27,313.345612,72.315056,314.561646,399.951385,?,?,?,?
1250,'2020/01/08 00:33:54:287',27,313.334473,72.159813,314.543732,400.341278,?,?,?,?
1251,'2020/01/08 00:33:54:338',27,313.210114,72.029129,314.656677,400.558838,?,?,?,?
1252,'2020/01/08 00:33:54:398',27,313.240326,72.08342,314.646057,400.542908,?,?,?,?
1253,'2020/01/08 00:33:54:487',27,313.348602,71.989365,314.584961,400.683228,?,?,?,?
1254,'2020/01/08 00:33:54:537',27,313.470703,71.886856,314.422485,401.037842,?,?,?,?
1255,'2020/01/08 00:33:54:587',27,313.622223,72.096817,314.316742,401.093048,?,?,?,?
1256,'2020/01/08 00:33:54:649',27,313.804169,72.14679,314.234497,401.026398,?,?,?,?
1257,'2020/01/08 00:33:54:737',27,314.111694,72.581322,314.07428,400.802734,?,?,?,?
1258,'2020/01/08 00:33:54:787',27,314.460693,73.259735,313.858307,400.424774,?,?,?,?
1259,'2020/01/08 00:33:54:837',27,314.710144,73.728577,313.786346,400.070038,?,?,?,?
1260,'2020/01/08 00:33:54:937',27,314.866028,73.936859,313.663971,399.937714,?,?,?,?
1261,'2020/01/08 00:33:54:987',27,314.885284,74.14521,313.628845,399.888062,?,?,?,?
1262,'2020/01/08 00:33:55:037',27,314.841309,74.328918,313.71051,399.662811,?,?,?,?
1263,'2020/01/08 00:33:55:097',27,314.860443,74.592041,313.690002,399.506378,?,?,?,?
1264,'2020/01/08 00:33:55:187',27,314.798248,74.854744,313.664673,399.458771,?,?,?,?
1265,'2020/01/08 00:33:55:238',27,314.792175,75.238228,313.618988,399.12619,?,?,?,?
1266,'2020/01/08 00:33:55:337',27,314.830933,75.449272,313.562164,399.105713,?,?,?,?
1267,'2020/01/08 00:33:55:387',27,314.834686,75.495201,313.565948,399.314972,?,?,?,?
1268,'2020/01/08 00:33:55:441',27,314.673309,75.67453,313.695618,399.467041,?,?,?,?
1269,'2020/01/08 00:33:55:537',27,314.731659,75.872543,313.629578,399.418335,?,?,?,?
1270,'2020/01/08 00:33:55:587',27,314.674652,76.270538,313.65094,399.126068,?,?,?,?
1271,'2020/01/08 00:33:55:637',27,314.580811,76.561638,313.651031,399.042206,?,?,?,?
1272,'2020/01/08 00:33:55:687',27,314.522949,76.917358,313.641388,399,?,?,?,?
1273,'2020/01/08 00:33:55:747',27,314.439484,77.319023,313.64328,398.954315,?,?,?,?
1274,'2020/01/08 00:33:55:837',27,314.374634,77.796356,313.702087,398.626801,?,?,?,?
1275,'2020/01/08 00:34:27:736',28,339.618286,111.536858,232.103058,305.133148,?,?,?,?
1276,'2020/01/08 00:34:27:785',28,340.008392,111.885933,231.556686,304.651733,?,?,?,?
1277,'2020/01/08 00:34:27:840',28,340.122986,112.138016,231.427277,304.339935,?,?,?,?
1278,'2020/01/08 00:34:27:901',28,340.21936,112.314186,231.386993,304.10495,?,?,?,?
1279,'2020/01/08 00:34:27:985',28,340.172913,112.637459,231.530609,303.781006,?,?,?,?
1280,'2020/01/08 00:34:28:035',28,340.027191,112.820511,231.709747,303.733704,?,?,?,?
1281,'2020/01/08 00:34:28:088',28,339.667633,112.765747,232.267151,303.82132,?,?,?,?
1282,'2020/01/08 00:34:28:185',28,339.49585,112.728928,232.581512,303.910767,?,?,?,?
1283,'2020/01/08 00:34:28:235',28,339.225952,112.68338,232.990173,303.874054,?,?,?,?
1284,'2020/01/08 00:34:28:285',28,338.915283,112.659866,233.439178,303.836426,?,?,?,?
1285,'2020/01/08 00:34:28:344',28,338.471039,112.429947,234.098007,304.410767,?,?,?,?
1286,'2020/01/08 00:34:28:435',28,338.062988,112.256844,234.753723,304.696869,?,?,?,?
1287,'2020/01/08 00:34:28:486',28,337.654938,112.08374,235.409439,304.983002,?,?,?,?
1288,'2020/01/08 00:34:28:545',28,337.402893,111.51825,235.868698,305.643738,?,?,?,?
1289,'2020/01/08 00:34:28:635',28,337.339539,111.492867,236.066986,305.728943,?,?,?,?
1290,'2020/01/08 00:34:28:685',28,337.56781,111.206413,235.85553,305.745758,?,?,?,?
1291,'2020/01/08 00:34:28:735',28,337.724884,110.814125,235.726746,305.908722,?,?,?,?
1292,'2020/01/08 00:34:28:835',28,337.824341,110.536232,235.669815,305.896149,?,?,?,?
1293,'2020/01/08 00:34:28:885',28,338.042145,110.21978,235.545959,305.841492,?,?,?,?
1294,'2020/01/08 00:34:28:935',28,338.258423,109.750191,235.438187,306.130371,?,?,?,?
1295,'2020/01/08 00:34:29:036',28,338.344666,109.237762,235.46936,306.716064,?,?,?,?
1296,'2020/01/08 00:34:29:085',28,338.453827,108.882195,235.437531,307.031158,?,?,?,?
1297,'2020/01/08 00:34:29:135',28,338.648895,108.624924,235.24765,307.154968,?,?,?,?
1298,'2020/01/08 00:34:29:190',28,338.746674,108.260887,235.198318,307.405243,?,?,?,?
1299,'2020/01/08 00:34:29:285',28,338.880127,107.884392,235.111176,307.832153,?,?,?,?
1300,'2020/01/08 00:34:29:336',28,339.078888,107.623802,235.065033,308.086151,?,?,?,?
1301,'2020/01/08 00:34:29:385',28,339.532959,107.530151,234.564362,307.916046,?,?,?,?
1302,'2020/01/08 00:34:29:438',28,340.040253,107.40303,233.98381,307.902832,?,?,?,?
1303,'2020/01/08 00:34:29:535',28,340.460846,107.515923,233.594971,307.884735,?,?,?,?
1304,'2020/01/08 00:34:29:585',28,340.866974,107.59124,233.214935,307.881714,?,?,?,?
1305,'2020/01/08 00:34:29:635',28,341.406494,107.895515,232.609955,307.371185,?,?,?,?
1306,'2020/01/08 00:34:29:688',28,341.820801,107.720345,232.191833,307.412109,?,?,?,?
1307,'2020/01/08 00:34:29:785',28,342.300507,107.497986,231.668762,307.41629,?,?,?,?
1308,'2020/01/08 00:34:29:835',28,342.799591,107.455414,231.102478,307.361023,?,?,?,?
1309,'2020/01/08 00:34:29:889',28,343.022888,107.135506,230.904251,307.509521,?,?,?,?
1310,'2020/01/08 00:34:29:985',28,343.317413,107.089699,230.564362,307.549225,?,?,?,?
1311,'2020/01/08 00:34:30:035',28,343.481934,107.065308,230.406158,307.505981,?,?,?,?
1312,'2020/01/08 00:34:30:094',28,343.524567,106.919807,230.452728,307.614594,?,?,?,?
1313,'2020/01/08 00:34:30:185',28,343.566437,106.87989,230.402695,307.73053,?,?,?,?
1314,'2020/01/08 00:34:30:235',28,343.297546,107.022018,230.744049,307.825836,?,?,?,?
1315,'2020/01/08 00:34:30:287',28,343.02359,107.269104,231.070251,307.556122,?,?,?,?
1316,'2020/01/08 00:34:30:385',28,342.811584,107.747726,231.273987,306.998718,?,?,?,?
1317,'2020/01/08 00:34:30:435',28,342.713501,108.136459,231.389709,306.605591,?,?,?,?
1318,'2020/01/08 00:34:30:494',28,342.760193,108.571953,231.326447,306.10318,?,?,?,?
1319,'2020/01/08 00:34:30:585',28,342.993225,108.685501,231.019028,305.68103,?,?,?,?
1320,'2020/01/08 00:34:30:635',28,342.9422,108.689201,231.09874,305.339508,?,?,?,?
1321,'2020/01/08 00:34:30:689',28,342.802551,108.659286,231.259781,305.358185,?,?,?,?
